label,text,coarse_label
1,This iswhatwe call a crisis in leadership - both at the CIA and at the highest levels of the Bush Administration,0
1,"Incredibly, of the 20 examples most often used by the CIAto showhow successfultheir torture programme was,all were determinedto be fundamentally wrong or misleading",0
5,"In their representations to the White House, National Security Council, Department of Justice, Congress and the American people, the CIA often referred to Abu Zubaydah as ""proof""that those methods provided real, actionable intelligencethat saved American lives",2
0,"Zubaydah, a senior al-Qaeda figure, was captured in Pakistan in March 2002",2
0,afterthe torture programme was authorised,2
0,"he was subjected to numerous and repeated torture techniques,to includebeing waterboarded 83 times",2
5,"According to former Bush Administration and CIA officials involved in the programme at the time, Zubaydah - as a direct result of his being waterboarded - not only provided informationthat allowedthe FBI to disrupt the Jose Padilla ""Dirty Bomb Plot"" in Chicago,but also identified Khalid Sheikh Mohammed as the mastermind behind the 9/11 attacks",2
1,There's only one problem with that story,0
1,It wasn't true,0
5,"According to the SSCI report, the FBI actually obtained that information from Zubaydah through legal interrogation techniques between March and June 2002, and provided it to the CIA monthsbeforehe was ever subjected to waterboarding or any other torture techniques",2
5,"According to the FBI interrogators, they had developed a rapport with Zubaydah",2
5,who was cooperating with them,2
1,"And yet, the CIA decidedto subjecthim to torture",0
1,Maybe Zubaydah repeated that information as a result of waterboarding,0
1,the official record reflectsthat it certainly wasn't the first timethe CIA ever heard about it,0
1,"And that's pretty much itwhenit comes to ""actionable intelligence"" gained through the CIA's use of torture",0
3,Seriously?,1
1,But it gets worse,0
0,"Beginning with Zubaydah,the first CIA detaineeto undergo torture,andcontinuing on with numerous others,the techniques went on for days or weeks at a time",2
0,"There were physical beatings, mock executions, sleep deprivations for days at a timewhilestanding with hands chained above their heads,and threatsto sexually assault or kill detainees' family members",2
0,"One detainee even died, apparently of hypothermia, afterbeing chained nearly naked to a cement floor",2
1,"Reading the report,one hasto askhowthe US, or any country for that matter could morally justifywhatwas done",0
1,It can't,0
1,The final finding and conclusion was an understatement,0
1,"in that the CIA's torture programme ""damaged the United States' standing in the world""",0
1,And that's somethingthe US isn't goingto get over any time soon,0
1,"Asa longtime global leader in human rights issues, particularly on the subject of torture,the US has lost its moral credibility on the world stage",0
1,The first step inending the torture programmewas accomplished in 2009,0
0,US President Barack Obama signed an executive order banning it shortly aftertaking office,2
1,That's the law of the land in the US right now,0
1,whenObama leaves office in 2016,0
1,there's nothingto stop his successor fromauthorising it again,0
1,"Except, of course, the court of public opinion",0
1,which iswhythe release of this report was so important,0
4,"In a recent Pew Research report, half the US public polled thought torture could be justified sometimes or even often",2
1,The second step happened last night with SSCI's public release of their report summary,0
1,"No doubt, thosewho are still in favour the torture programme, particularly the former Bush Administration and the CIA officials closely involved with it,will aggressively refute the facts laid out in SSCI's report",0
3,Let them,1
1,"Then, it's timeto have a frank and informed discussion on the wholetorture issue,separating the facts from the myths",0
1,The American public and its leaders needto ask themselvesiftorture ishowthey really wantto be defined,0
1,Does the end really justify the means?,0
1,"Afterreading the report,one would haveto wonderhowit could",0
1,"Torture is wrong, plain and simple",0
1,The US needsto reject it outright now,0
1,"whilethe report, in all its shocking and macabre detail, is fresh in the public's mind",0
1, they'll findthemselves going back downthat path again the next time fear and panic take hold,0
1,you thinkbullies are teenagers lurking on schoolyard playgrounds,0
1,think again,0
1,At least one is a grown-up walking the hallowed halls of Harvard University,0
1,His name is Ben Edelman,0
1,He not only teaches there,0
0,he earned several diplomas including a law degree at that storied institution of higher education,2
1,"But Edelman seemsto have adoptedthe word ""higher""as his personal calling card",0
1,he's higher than you and me,0
1,Or at least he seems anxiousto letyou know it,0
0,A hardworking Chinese immigrant family found that out,2
0,the professor ordered a takeout meal of shredded chicken with spicy garlic sauce and three other dishes,2
0,Edelman thoughthe was overcharged by $ 4 bucks ($ 1 dollar more for each dish),2
1,he launched a relentless war on Ran Duan,0
0,"who works with his parents at their restaurant, Sichuan Garden in Brookline",2
3,You can read the sordid details in a story at Boston.com,1
0,the website also published the unbelievable litany of Edelman's intimidating and condescending emails to Duan,2
1,The prof's remarks ooze with arrogance and conceit,0
1,Edelman's exchange with Duan has become a viral sensation,0
1,asit should,0
1,A Harvard professor vowing legal action over the sum of $ 4 dollars,0
0,The professor has now apologized for his treatment of Duan and his family,2
1,"his emails will leaveyou shaking your head in disbeliefthat someone so supposedly ""learned"" could be so seemingly insufferable",0
1,Maybe that'swhata Harvard education gets you these days,0
1,"Arrogance aside, the professor's persistent threats of legal action constitute a shameful campaign of bullying",0
1,He uses his knowledge of the law --at least his tortured interpretation of it-- for a purposethat can only be describedas abusive,0
1,he has done this before to a different restaurant,0
1,Bullies tendto target the weak and vulnerable,0
1,"For Edelmanto use his advantage as a lawyerto berate the Duan familywho have come from nothing as immigrants and are trying their bestto make a living running a restaurantis, in a word, unconscionable",0
5,"During one email exchange,Duan asked the professor,""you seem like a smart man...don't you have better thingsto do?""",2
1,Bullies usually don't,0
1,"For allI know,Edelman is a pretty good professor",0
1,That does not makehim a good person,0
1,Clinical psychiatrists might findhim to be an interesting case study inhowliving in the Harvard bubble can distort even the most agile of minds,0
1,Sometimes intellectuals take themselves too seriously,0
1,"Sequestered from the experiences of the average man,they can lack common sense, kindness and decency",0
1,Edelman seems bereft of them all,0
1,"There is a reasonwhyplaces like Harvard are called""ivory towers""",0
1,"All too often, they envelop an artificial atmosphere",0
1,intellectuals are disconnected from the practical concerns of everyday life,0
1,"So, it should be no surprisewhenguys likeBen Edelman explode like a bomb on some poor immigrant family tryingto make a buck with the sweat of their brow",0
1,"Fortunately, academic elitism is not contagious",0
1,Teaching at Harvardmay be a lofty achievement in the egg-head world,0
1,But professor Edelman seems to lack the one qualitywhich elevates people above all other primates: compassion,0
1,He might gain a measure of humility and understanding bygetting a real job,0
0,Might I suggestwashing dishes in a Chinese restaurant?,2
3,"The next timeI visit the Boston area,I'll skip Harvard Yard",1
3, I planto drop by the Sichuan Gardento try their sauteed prawns with roasted chili and peanut sauce,1
3,And I won't check the bill,1
0,Australians turning on their televisions Monday morningto watch breakfast and cooking showswere instead greeted with news channels beaming minute-to-minute fearmongering of the ongoing siege at a chocolate shop in Sydney,2
0,Whencustomers and employees were taken hostage by a lone gunman,2
0,"a flagwith""There is only one God"" inscription in Arabicwas held in the window",2
1,it was enoughto hold the rest of the country hostage to their fears and TV screens,0
1,whatshould an appropriate response look like?,0
1, considerwhatthis violent thug had designed our reactionto be,0
1,"The site of the siege was likely no afterthought - located in the heart of the Sydney CBD and directly opposite a major television station,the shop had madeit ideal for the mediato report on",0
0,Streets were cordoned off,2
0,public transport diverted,2
0,a strong contingent of police sent to the Opera House,2
1,All made for good visuals of the incident and terror in an otherwise peaceful city,0
0,"Even the most left-leaning and progressive members of parliament, like Greens MP Adam Bandt,who have repeatedly defended the Muslim community from unjust discrimination and generalisation,tweeted to their followers in the first hours of the siegethat it was ""terrifying""",2
1,Was it really?,0
0,"Was it at all terrifying for you personally, Adam?",2
1,it was,0
1,"I'd hateto knowwhatthe hostages experienced, including the twowho were murdered",0
1,"For once, Prime Minister Tony Abbott had a more mature response than his colleagues on the opposite side",0
5,"Such a situation can ""scare people out ofbeing themselves"",he said in his first press briefing, beforeurgingall Australians to go about their business as usual",2
0,Althoughhe told the publicto remain vigilant and report any suspicious activity to the authorities,2
0,he said so with calm and caution,2
0,"Vitally, he avoidedusing the t-word at this early stage, or any formulationthereof",2
1,No doubt we have since learnt a lot more about this deranged outsider and his motives,0
1,it is clearhe had terrorist intent,0
1,"His website,which was shut down during the final hours of the siege,had a message dated December 14,which describedwhyMuslims ""fight against the oppression and terrorism"" of the US and its allies,including the UK and Australia",0
1,"The rampant speculation before this was unnecessary and unhelpful, however",0
1,"letting the siegesowfear, enough soto publicly describe it as ""terrifying"",was handing a victory to an extremist",0
1,"With the hot Australian summer setting in,many people's minds turn to beer, barbeques, family, and Christmas presents,notthe possibility of ""politically motivated violence"", as Abbott wisely phrased it",0
1,"Intriguingly, Australians fear terrorism more than a foreign invasion, despitemany believingwe'd have no hope offending off the latterand despiteus never directly experiencing the former",0
1,it's no wonderthis all-too-easy escape mechanismwhich avoids rigorous thought or objective analysiswas adopted en masse,0
0,"The most noted incidents in Australia's experience of terrorism have been mostly foreign tragedies, like the Bali bombings in 2002 and 2005, or the 2004 Australian embassy bombing in Jakarta",2
0,Althoughthe September raids and arrests of suspected domestic terrorists in Sydney and Brisbane set a new landscape and brought the thought of an attack to our own shores,2
1,"they merely raised the thought, not the authentic actuality",0
0,The raids sparked limited local backlash against peaceful Muslims at the time,2
1,this was both unwarranted and unwanted,0
1,Thoughit only goesto further support my thesis,0
1,Australians just aren't used to this sort of thing and thus are unpractised in their response,0
1,it hasn't stopped thousands on social mediato show solidarity with minorities through the #IllRideWithYou campaign,0
0,the Abbott government raised the domestic terrorism threat level to high before the September raids,2
1,many local commentators criticisedwhatthey branded as political theatre (both before and after the arrests),0
1,To consider thisisto suggest an even baser type of political animalthanis presently expected by even the most cynical of observers,0
1,Would any rational actor toy with people's lives for short-term political ends inwhatwas an unimportant political week?,0
1,What enddoes that even achieve?,0
1,"Plainly, none, and it is sensationally conspiratorialistto suggest otherwise",0
1,To protest against such raids and continuelooking at them through a political lenswas just as unwarranted and unwanted as the racial-profiling and racial- hatredwhich events like thesehave sparked,0
2,"Terrorism isn't somethingthat we should let foster, anywhere",2
1,the public reactions to the raids were unjustifiably sceptical in comparison to the response to the Sydney siege,0
1, the authorities' heed for caution may have come too late for some,0
1,Slipshod media reportsthat the flag held in the shop window was an ISIL flag -whenit was not-may have already fuelled the imaginations of too many,0
1,"the outcome of the full investigation,one thing remains clear",0
1,"This was a tragic learning experience for the Australian media, public, and politicians",0
1,"Keep calm and carry on, thoughpay a thought or twotohowwe oughtYou see it everywhere this time of year: ""Peace on Earth, Good Will to All People.""",0
5,"Meanwhile, according to the British newspaper The Independent, only eleven countries on earth are free from violent conflict",2
4,There are more than twenty-five full-on wars happening right now and 169 violent militia and rebel conflicts,2
1,whenwill it happen?,0
1,It's timeto adopt an Alcoholics Anonymous approach to world peace,0
1,"According to scientists, for as longasthere have beenintoxicants, a portion of human beings has struggled with addiction",0
1,"For millennia, various disciplines including medicine, psychiatry and religion attempted, unsuccessfully,to help people suffering from an addiction to booze",0
1,All of the approaches stemmed from the same common approach,0
1,Let's resolve your problemssoyou'll stop drinking,0
1,Alcoholics Anonymous reversed this,0
1,"A.A  has succeededbecauseit was the firstto say,""Stop drinking FIRSTand thenwe'll work on your problems.""",0
1,"Thanks to this subtle shift, countless jobs, marriages, and even lives have been saved",0
1,"Heretofore, humanity's approach to peace has been like outdated approaches to alcoholism",0
1,"Attempts at peace have centered on,""Let's resolve our differencessowe can stopkilling each other.""",0
1,This has only lead to the discovery of more differences and more killing,0
1,"It's timewe followed the example of recovery programs such as A.A  and resolve to, FIRST, stop killing each otherand thenwe can work on our differences",0
1,War is used as a tool of international policybecausepeople accept it,0
1,Allwe haveto dois change our minds--to ceaseto believethat war is an acceptable necessary eviland to beginto believethat no disagreement is worthkilling each other's children,0
1,Countries have been tryingto resolve their differencesso that there will no longer be war,0
1,We needto declare peace first and then spend eternityworking out our differences,0
1,The option of war is simply removed from the table,0
1,"This iswhyI am declaring enduring world peace beginning September 21, 2056",0
2,September 21st is the United Nations World Day of Peace,2
1,so there is already momentum there,0
1,We just needto turn those national celebrations into a countdown to world peace,0
1,"2056 is far enough in the futurethat it gives us time for enough peopleto make the requisite shift in belief suchthat peace will, indeed, reign on planet Earth",0
1,Who am Ito make such a proclamation?,0
0,I'm just a writer and an ordained minister,2
0,"there are crazy preacherswho, every decade or so, declarethe end of the world is coming on this or that date",2
1,So whycan't I saywhenworld peace will begin?,0
1,"Incidentally, this is not a new idea",0
5,"The Kellogg Briand Pact of 1927, sponsored by the United States and signed by 62 countries declaredthat war may not be usedto resolve ""disputes or conflicts of whatever nature orof whatever originthey may be,which may arise.""",2
1,Every major religion shares a common belief in the sanctity of human life and yet war has endured,0
1,enough people believe--just believe,0
1,"that asof September 21, 2056 war will end on planet earth--it must happen!",0
1,"eleven, only eleven out of 196 countries are at peace",0
2,"it still means that right now, in at least eleven countriesthere is peace",2
1,We simply needto build on this over the next forty-two years,0
1,"This year,whenyou say,""Peace on Earth,"" give peace a beginning date",0
1,A spectre is haunting Germany and Europe,0
1,the spectre is called PEGIDA,0
1,"Until recently only a few people had heard of PEGIDA, acronym for ""Patriotic Europeans against the Islamisation of the Occident.""",0
0,"It started as a small protest movement in the eastern city of Dresden against the influx of immigrants, foreign workers and asylum seekers and, above all, against the ""Islamisation"" of Germany",2
1,"Adopting the slogan""We are the people""of the weekly anti-communist demonstrations in 1989which ultimately led to the overthrow of the German Democratic Republic,PEGIDA's appeal seemsto have grown week after week",0
0,"The hundreds of demonstrators of the first few Monday evening ""walks"" in Dresden have swollen to tens of thousands",2
0,"Besides Dresden, there are now similar weekly rallies in other big German cities",2
1,"With its history of anti-Semitism and fascism many findit shockingthat a considerable number of Germans, particularly in the east of the country, are flocking to a xenophobic, racist and Islamophobic movement",0
1,"The surge of the anti-Islamisation movement has led to polarisation of the public opinion, many counter demonstrations and a fierce public debate, involving politicians, church leaders and academics",0
0,Chancellor Angela Merkel strongly criticised PEGIDA and called on Germansnot to attend their rallies,2
5,"""Donot follow the peoplewho organise these, for their heartsare cold and often full of prejudice, and even hate,""Merkel said in her New Year's Eve speech",2
1,Not everybody agrees,0
0,"Development Minister Gerd Muller of the Bavarian Christian Social Union (CSU), warnednot to exclude PEGIDA sympathisers",2
5,"""The overwhelming majority of those demonstrators are not racists at all",2
5,Many of them are low income Germans,2
5,"andthey feelthey are being neglected,whilerefugees are offeredhelp",2
5,"The refugees, but also other migrants, are perceived by these people as competitors",2
5,In spite of our flourishing economy there are millions of poor families in Germany,2
5,"The poor feel marginalised and not represented.""",2
1,"The CSU, Merkel's CDU's sister party and longtime political ally, has been accused ofshowinga bit too muchunderstanding for PEGIDA",0
1,"In fact the CSU's positions on immigration, integration and tougher rules for asylum seekers are quite similar to PEGIDA's",0
1,"It may well bethat the CSU is distancing itself from Merkelbecauseit is worried about right-wing competitors like the anti-establishment and eurosceptic AfD, Alternative fur Deutschland (Germany's Alternative)",0
1,The AfD may succeed inwinning over many of the PEGIDA-sympathisers,0
1,"AfD-chairman Bernd Lucke has gone out of his wayto advocate a dialogue with this ""new civil movement"" and listen carefully to its arguments",0
1,"At the same time Lucke tried carefullynot to alienate the more ""respectable"" right-wing voters and to distance himself from a too xenophobic discourse",0
1,Other AfD leaders are less ambiguous and clearly show support of PEGIDA byparticipating in their marches and inviting PEGIDA organisers to Saxony's regional parliament,0
1,Some German observers don't doubt the existence of an alliance between AfD and PEGIDA,0
5,"Analyst Volker Wagener sees the AfD as the ""parliamentary voice of the street""",2
5,He notesthat the AfD manages to score with a xenophobic discourse especially in the east of Germany,2
1,the AfD succeeds intranslating PEGIDA's objectives politically and electorally,0
1,it may takea role not unsimilar to Marine le Pen's National Front in France and especially Geert Wilders' Freedom Party in the Netherlands,0
1, there is a striking similarity between the anti- Islamisation positions of Geert Wilders and PEGIDA,0
1,"Like Wilders' Freedom Party, PEGIDA does not only condemn jihadists and Islamist terrorists but Islam itself",0
1,"Refugees, asylum seekers, migrants and the islamic religion are all lumped together in a vague, scary, threatening mix",0
5,"Both the Freedom Party and PEGIDA claimto defend the ""conservation of the Judeo-Christian heritage""",2
5,Both claimnot to be radical,2
1,PEGIDA and Wilders' party do in fact appeal to right wing radicals and extremists,0
0,"Neo- Nazis and violent""hooligans against Salafists"" openly support PEGIDA",2
1,Both forces represent a significant portion of the population in Germany and the Netherlands,0
1,there would be parliamentary elections in the Netherlands nowWilders' Freedom Party would be the first or second political force in the country (depending onwhich poll to believe),0
4,"In Germany, around 30 percent of the population thinksPEGIDA's concerns are legitimate",2
0,"Some German experts saythe debate shows the need for a redefinition of""who is a German""and recognition of Germany as an immigration country",2
4,"According to a recent study, most Germans see somebody as ""German""whenhe or she speaks German welland has a German passport",2
4,Some 38 percent of those polled saidthat womenwho wore headscarvescould not be German,2
1,"To define a new concept of ""German-ness"" and promote a welcoming culture of tolerance and opennesswill not be an easy task, and should probably not be left to the politicians",0
0,I was born in July 1984,2
0,I was only five months oldwhenthe disaster struck my community,2
0,"I was too youngto remember anything from the night of December 2, 1984",2
0,"throughout the years, I have heard many stories from the peoplewho were there and sawit happen",2
0,My sister would sometimes tell me things about that night,2
0,thoughwe generally avoidedbringing it up,2
0,aswe knewthat it would only hurtus to talk about it,2
0,"After the disaster, some of our relatives,who had heard about it on the radio,came and took us to Lucknow, around 600km from Bhopal",2
0,We stayed with them for a few months,2
0,they startedtreating us badly,2
1,we were a burden to them and their families,0
0,"it was our brother Sunil, another survivor from our family of 10 - aged 13 at the time of the disaster -who decidedto bring us back to Bhopal",2
0,"Subsequently, we were sent to an orphanage in Bhopal, called The SOS Children's Village",2
0,"Sunil refusedto live with us in the orphanage,and got involved with the anti-Carbide campaign",2
0,He createdan organisation called Children Against Carbide,2
0,"Most of the members of this organisation were children from the communitywe were from - Jay Prakash Nagar (JP Nagar), right across the road from the main Bhopal plant",2
0,I was happy with my life at the orphanage in Bhopal,2
0,"I had almost everything: cricket bats, skates, football, good education etc",2
0," at the same time, I did not know anything about our parents",2
0,"In middle school, we would have parent-teacher meetings at school",2
0,my classmates had their parents next to them for the meeting,2
0,I had no one next to me,2
0,It was around that timethat I startedasking my sister about our parents,2
0,It was thenthat my sister first told me about the Bhopal gas disasterandwhathad happened that night,2
0,"Until then, I never fully understoodthat I was growing up in an orphanageand didn't really know the meaning of the word ""orphanage""",2
0,My sister Mamta told methat there were four brothers and four sisters in our family,2
0,Our father was a carpenter,2
0,I was the youngest in the family,2
0,We lost three sisters and two brothers along with our parents that night,2
0,"I then asked her,""Howdidwe survive?""",2
0,"She told methat she wrapped me in a blanket, and ran away along with our brother Sunil",2
0,"Whenthey were running,Sunil hadto go to the bathroom,and fainted",2
0,The streets were so crowded,2
0,aspeople were running and shouting,2
0,"my sister was forced by the crowd, and couldn't wait any longer for my brother Sunilto come back",2
0,He succeeded in 2006,2
0,whenhe hung himself,2
0,"So, now it is just Mamta and I - the only survivors from a family of 10",2
0,Mamta lives in Lucknow with her husband and two children,2
0,I live here in Bhopal on my own,2
0,She would often complain about severe headaches and eye problems,2
0,It has been almost 30 years now,2
1,Bhopalis are still fighting for their basic rights,0
1,"The disaster took so many lives, and is still killing people, as the abandoned factorycontinues poisoning our soil, water, and air",0
0,I startedlearning more about the disaster,2
0,whenI saw people of different ages chanting slogans in the streets of BhopalwhenI was a child,2
0,"In 2004, Greenpeace flew me to Paristo participate in a demonstration outside Dow's shareholders meeting",2
0,I got involved with the campaign in 2004 partly because of my brother's participation in the campaign,2
1,It was betterto diefighting for our rights than succumb to depression overwhathad happened,0
0,"I had a stroke in 2005, and startedtaking an aspirin everyday",2
0,I also had a pulmonary embolism in the US last year,2
0,Now I no longer take an aspirin,2
0,"because nowIhaveto take 7.5mg of warfarin, a bloodthinner",2
0,which is also used as rat poison,2
0,"In 2008, I was one of a number of Bhopal survivors in New Delhiwho fasted for 21 days,only having water",2
0,We were asking then Prime Minister Manmohan Singhto set up an empowered commissionto lookinto the issues related to Bhopal,2
0,We also wanted clean waterto be supplied to the peoplewho were living in the affected communitiesand were forcedto drink contaminated water,2
1,Everyone on this earth should feel this anger and frustration,0
1,It has been 30 yearsandjustice continuesto elude the people of Bhopal,0
1,"We, the people of Bhopal, believethat the whole world has transformed into a Bhopal in a way",0
1,you look around,0
1,"you see multinational corporationsbeing allowedto do business without accountability,poisoning the world and placing profits over people",0
1,justice comes to Bhopal,0
1,then it would be justice for the whole world,0
1,"It would set a precedent and ensurethat in the future, corporations committing such crimes are brought to justice",0
0,Poland's recent local elections went according to the usual script: The ruling coalition of the Civic PlatformandPolish People's Party retained their control over major cities,2
1,But there was one political surprise in the final results,0
1,"The urban movement,which ran for the first time in elections as a nationwide coalition of city activists,won the mayor's seat in Gorzow Wielkopolski, in western Poland, and a number of city council seats in big cities like Warsaw, Poznan and Torun",0
1,"Althougha newcomer to the electoral race,the urban movement dictated the direction of most election campaigns",0
1,Their demands ended up in the electoral programmes of mainstream political parties,0
1,which scrambledto attract grassroot activists on their liststo capture the youth leftist vote,0
1,So whatis this new political force and canit permanently transform Polish local and state politics?,0
0,"In late 2007, a group of residents of the Rataje district in Poznan, in western Poland, organisedto defend their rightto have a say in the planning of their neighbourhood",2
0,"The mayor of Poznan and the city council, had proposedto transform the derelict post-industrial zone of the neighbourhood into a new residential and commercial area",2
0,"Local residents, on the other hand, insisted onbuilding a park and a recreational area",2
0,"They mobilisedthe community, organised protests, wrote petitions and publicised the issue in the media",2
1,The negative publicity madethe situation uncomfortable enough for local officialsto concede to public pressure and withdraw their commercial development proposal,0
1,This was the first signthat a new social force was emerging with the potentialto affect urban policies in Poland through civic engagement,0
1,Grassroot activities beganto surface in other Polish cities around that time,0
0,Activists from Sopot in northern Poland startedcalling for participatory budgeting following the model of the Brazilian city of Porto Alegre,2
0,"In Lodz, in central Poland, an informal group of active citizens organised themselves around the issue of cleanliness of public spaces",2
0,"Gradually, these groups merged into a movement calling for citizen participation in the transformation of the post-industrial area of the city, just like in Poznan",2
0,Lodz usedto be an important industrial centre up until 1989,2
0,its textile industry collapsed,2
0,many industrial buildings lay abandoned and derelict,2
0,"In Warsaw, urban activists organised demonstrations for the preservation of green areas in the centre of the Polish capital; against hikes in public transport fees,;and against privatisation of municipal buildings",2
0,"In the last few years,groups like Right to the City, Inhabitants' Forum,andthe Housing Movement have emerged in almost every Polish town bringing together individuals of various ages, social, and cultural backgrounds",2
1,"These groups were involved in a variety of campaignsto reassert residents' rights to their neighbourhoods and towns: from writing petitions, to organising protests, pickets and demonstrations, tooccupying vacant buildings, setting up squats and blocking evictions",0
1,Their political appetite grew with time,0
0,"In 2010, Poznan activists formed:""We, the Inhabitants of Poznan,"" social electoral committee to contest local elections",2
4,They received almost 10 percent of the votes,2
1,"with an electoral law favouring big political parties, they failedto get a seat on the council",0
0,"This electoral experience facilitated the launching, in 2011, ofan informal coalition - the Urban Movements Congress - comprising urban activist groups from all over Poland",2
1,The congress was tasked withformulating a programmeto provide a common foundationaround which urban activists would build their campaigns in local communities,0
0,"The programme was focused on three main pillars:policies to stem and reverse the growth of socioeconomic inequalities and exclusion; sustainable environment-conscious urban development in the interest of all residents; and promotion of direct democracy practices such as social consultations, participatory budgeting and referendums",2
1,"After the founding of the congress, the urban movements grew in strength and impact",0
0,"On the national level, the congress managedto pressure the Ministry of Regional Developmentto include some of its policies in its 2012 National Urban Policy (NUP) programme",2
1,"On the local level, urban activists managedto reap a number of victories",0
0,"In 2011, after much ""harassment"" from activists, the mayor of Sopot agreedto implement participatory budgeting in the city",2
0,Residents now can decide onhowto spend 5 million zlotys (about $1.6m) or one percent of the municipal budget,2
1,Other mayors soon followed suit,0
0,"In Lodz, residents decide onhowto spend 40 million zlotys ($13m)",2
0,The mayor of Lodz also invited local activiststo advise the city council's Revitalisation Bureau on specific policies for the socioeconomic development of the city,2
1,The reasonwhyLodz became more accepting of the urban movement's demandswasbecauseits previous mayor was removed in a popular referendum in January 2010,0
0,"The mayors of Czestochowa, Olsztyn, Elblag, Bytom and Ostroda were also removed in the same manner forintroducing policies regarding privatisation and commercial development",2
1,which went against the will of their electorates,0
1,The same fate threatened the mayor of Warsaw,0
1,the low turnout at the referendum saved her,0
1,"Aftersurviving in her post,she quickly implemented some of the urban movement's demands",0
1,But the most spectacular achievement of the Polish urban movement in recent months was putting Krakow's candidacyto host the 2022 Winter Olympic Games to a referendum,0
0,"Afterit was announced in November 2013that local authorities had decidedto put forward Krakow's candidacy for the Olympics,activists launcheda campaign called Krakow Against Games",2
1,which aimedto inform people of the negative consequences ofhosting big sporting event,0
0,"City authorities caved in under popular pressure and put the decision to a referendum, with the conditionthat it has at least a 30 percent turnout",2
1,Knowingthat the 2010 EU elections had only a 26 percent turnout,0
0,they combined the referendum with the 2014 EU elections,2
4,"To the displeasure of local authorities,some 36 percent of Krakow's citizens voted",2
4,70 percent of those said no to the games,2
1,Victory of the Krakow Against Games campaign showedthat referendums can be an important tool inbringing local policies in line with residents' will,0
1,that urban activists have considerable social support,0
1,The Krakow victory gave impetus to the formation by of nationwide coalition of 12 sociopolitical entities affiliated with the Urban Movements Congressto contest the 2014 local elections,0
1,The results of the election demonstratedthat the movement can translate its grassroot support into electoral victories,0
1,"With the 2015 parliamentary and presidential elections approaching, the coalition is hopefulthat it will have an even larger political impact in the coming year",0
1,The urban movement has a long wayto goin orderto occupy a permanent place on Poland's political map,0
1,"its public presence, successful campaigns and increasing social support showthat there is a definite shift in Polish people's sociopolitical attitudes",0
1,There is clearly growing support for sustainable and environment-conscious developmentwhich aimsto level out inequalities and exclusion and usher in effective practices of direct democracy,0
1,I haveto confess,0
0,I was suckered by the trailer for American Sniper,2
1,It's a masterpiece of short-form tension - a confluence of sound and image so viscerally evocativeit feels almost domineering,0
1,You cannot resist,0
1,You will be stressed out,0
1,You will feel,0
1,"""Clint Eastwood's American Sniper trailer will ruin your pants.""",0
1,"however effectiveit is as a piece of cinema,evena cursory look into the film's backstory - and particularly the public reaction to its release -raises disturbing questionsabout which storieswe chooseto codify into truth,andwhose, and why, and the messy social costs of transmogrifying real life into entertainment",0
0,"Chris Kyle, a US navy Seal from Texas, was deployed to Iraq in 2003 and claimedto have killed more than 255 people during his six-year military career",2
0,"In his memoir,Kyle reportedly describedkilling as ""fun"", somethinghe ""loved""",2
1,"he was unwavering in his beliefthat everyonehe shotwas a ""bad guy""",0
5,"""Ihate the damn savages,""he wrote",2
5,"""I couldn't give a flying fuck about the Iraqis.""",2
5,He bragged about murdering looters during Hurricane Katrina,2
0,thoughthat was never substantiated,2
0,He was murdered in 2013 at a Texas gun range by a 25-year-old veteran reportedly suffering from post-traumatic stress disorder,2
1,"we diverge politically,I have enough faith in Eastwood's artistry and intellectto trustthat he is not a black-and-white ideologue",0
1,"- or, at least,that he knowsthat the limitations of such a worldview would make for an extremely dull movie",0
1,"But the same can't be said for Eastwood's subject, or,asresponse to the film has demonstrated,many of his fans",0
5,"AsLaura Miller wrote in Salon:""In Kyle's version of the Iraq war, the parties consisted of Americans,who are good by virtue ofbeing American,and fanatic Muslimswhose 'savage, despicable evil' ledthem to wantto kill Americans simplybecausethey are Christians.""",2
5,"Adds Scott Foundas at Variety:""Chris Kyle saw the world in clearly demarcated terms of good and evil,andAmerican Sniper suggeststhat such dichromatism may have been key to both his success and survival;on the battlefield, doubt is akin to death.""",2
5,"Eastwood, on the other hand, Foundas says, ""sees only shades of gray""",2
1,"American Sniper is a morally ambiguous, emotionally complex film",0
1,there are a lot of Chris Kyles in the world,0
1,"the chasm between Eastwood's intent and his audience's reception touches on the old Chappelle's Show conundrum: a lot of white people laughed at Dave Chappelle's rapier racial satire for the wrong reasons, in waysthat may have actually exacerbated stereotypes about black people in the minds of intellectual underachievers",0
1,Is that Chappelle's fault?,0
1,Should he care?,0
1,"Likewise, much of the US right wing appearsto have seized upon American Sniper withsimilarly shallow comprehension - treating it with the same unconsidered, rah-rah reverencethat they would the national anthem or the flagitself",0
1,"Only a few weeks into its release, the film has been flattened into a symbolto serve the interests of an ideologythat, arguably, runs counter to the ethos of the film itself",0
1,"How much,ifat all,should Eastwood concern himself with fanswho misunderstandand misuse his work?",0
1,"Ifhe, intentionally or not, makes a hero out of Kyle-who, bare minimum,was a racistwho took pleasure indehumanising and killing brown people- ishe responsible forvalidating racism, murder, and dehumanisation?",0
1,Is he a propagandistifpeople use his work as propaganda?,0
0,That question came to the fore last week on Twitterwhenseveral liberal journalists drew attention to Kyle's less Oscar-worthy statements,2
