label,text,coarse_label
1,Belhaj was just one of many al-Qaeda affiliates involved in violent anti-government campaigns in both Libya and Syria,0
1,"his openly acknowledgedrole underscoreshowthe supposedly ""moderate"" FSA was, from early on in the Syrian civil war,asIran repeatedly warned, deeply associated with and infiltrated by extremists",0
1,"Over time, the problem grew so large with ISIL's risethat it became impossibleto hide the monsterthat the US and its allies had created",0
1,"And so, Washington launched yet another chapter in its never-ending post-9/11 ""war on terror""",0
1,"Notwithstanding Washington's professed determinationto degrade and, ultimately, to destroy ISIL,Iran remains profoundly skeptical of US intentions",0
4,"Even afterdramatic gains by ISIL in Iraq and the formation of a US-led coalition of the guilty to fight it,this coalition has, on average, carried out just nine airstrikes per day in both Iraq and Syria",2
4,"In comparison, western reports indicatethat,in the same period, the Syrian air force alone has at times carried out up to 200 strikes in 36 hours",2
1,these largely inconsequential US-led airstrikes are carried out in Iraq and Syria,0
1,some regional players continueto provide extensive logistical support to ISIL,0
1,"along Syria's borders with Jordan and the Israeli regime, the Nusra Front continuesto collaborate with other extremist militias backed by foreign (including western) powers",0
1,"In light of these realities, Iranians -who have been indispensable inpreventing the fall of Damascus, Baghdad, Aleppo, and Erbil- simply do not buy the argumentthat a repentant US is now waging a real war against ISIL, the Nusra Front, and other extremist organisations in Iraq and Syria",0
1,"Rather, Iranians see the evidence aspointing to a complex (yet foolish) policy undertaken by Washington and its allies for the purpose of""containing"" the Islamic Republic",0
1,"What,then, would be the justification - under such circumstances andasIranian allies are successfully pushing back extremists in Iraq and Syria",0
1,- for the Islamic Republicto cooperate with the US in Iraq?,0
1,No matterhow muchsome may tryto tempt it,0
1,Iran will not play Faust to America's Mephistopheles,0
1,"Listen to the doomsayers, the scaremongers and the Farage brigade,andyou would be forgiven forthinkingthat London is full",0
1,"Our capital,just like our country, they say,can't cope with any more people",0
1,Everything from traffic jams to NHS waiting times is blamed on immigrants,0
1,"The only answer,they tell us,isto pull up the drawbridge and close our borders,turning our back on the globalised worldthat this country did so muchto create",0
4,"How, then,do they explain the factthat, according to forecasts, only today willLondon's population surpass that of 1939 -topping 8.6 million for the first time?",2
1,It is a stark rebuttal of the frequently peddled myththat saysLondon must stop growing,0
1,"Instead of the huge influx of immigrantsthat headlines wrongly report, in realitythe capital's population has only gradually been creeping back to the level of 75 years ago,beforethe blitz destroyed many parts of the city",0
1,"Today, though, shows more than just the falsity of the immigration scare stories",0
1,it highlights the huge success of London as a city,0
1,Our capital continuesto attract people from all over the country and all over the globebecauseof the opportunities it offers,0
1,"to find work, set down roots, enjoy a world-class cultural scene and be accepted regardless ofwho you areandwhereyou come from",0
1,"That success should be a cause of great celebration, not something to curse and tryto curtail",0
1,But no one should deny the pressuresthat come with a growing population,0
1,- pressuresthat are particularly acute in the capital,0
1,London is in the midst of the deepest housing crisis in decades,0
4,average house prices soar to 14 times the average salary and rents rise uncontrollably,2
1,"The city's transport system is strugglingto cope with demand,withcommuters crammed into conditionsin which it would be illegalto transport livestock,and fares rising year on year",0
1,"The opportunitiesto get a decent job, buy a house, and enjoyall the city hasto offerare becoming fewer",0
1,The reality is becomingdetached from the dream,0
1,These problems arise not because of growing demand alone but because of the failure of political leadersto respond to it,0
1,"Londoners have a rightto expect more from their mayor than the 17,000 new homesthat were built in the capital last year",0
1,"- less than a third of the 63,000 a yearthat are neededto solve the city's housing crisis",0
1,That Boris Johnson has missed his own affordable housing targets in every year of his mayoraltyis an abject failure of political leadership,0
1,"The government's unwillingnessto commit to vital transport infrastructure, such as Crossrail 2 and new Thames bridges,is scarcely better",0
1,History shows uswhatcan be achievedwhenpoliticians take population growth seriouslyand rise to the challengesit creates,0
1,"In the midst of the second world war,even asbombs fellandthe city burned,a plan was devisedto respond to London's growth",0
0,"The Abercrombie plan, officially called the Greater London plan, laid out an ambitious vision for a new postwar London: decent housing replacing slums, efficient transport, full employment, new parks and open spaces",2
1,It was a radical and comprehensive documentthat provided the detail forrebuilding London after the devastation of the war,0
0,New towns including Stevenage and Crawley were built in the south-east,2
0,"modern transport infrastructure, including the north and south circular roads, was plannedto cope with the increasing number of cars",2
1,The requirements of a successful London were drawn up and implemented,0
1,"A growing population and new pressures on services meanwe need a new, equally ambitious plan today",0
1,Empty words about more homes and better jobs will not cut it,0
1,"they are no substitute for a serious and detailed proposal forbuilding at least 63,000 homes a year and rebalancing the city's economyto create jobs and opportunities for Londonerswhilecontinuing to invest in the industries of tomorrow",0
1,"The city's creaking transport system must be upgraded, with Crossrail 2 and other new infrastructure built",0
1,This must happen without the continuous and excessive raising of fares,0
1,which burns holes in Londoners' pockets,0
1,"Keeping London affordable for ordinary people must be central to the plan, and improving the quality of life of Londoners a core theme",0
1,"Giventhat London successfully adapted to growing demands in the middle of a world war,we can be optimistic about our chances ofdoing the same today",0
1,We should not letthose with a political agenda useLondon's growing population to support their anti-immigration rhetoric,0
1,we should challenge thosewho wantto label London's global attraction a flaw rather than a strength,0
1,That our capital is back at its peak populationis a sign of its success as a great global city,0
2,"People from all corners of the globe still take great risks, at great expense,to become Londoners and to benefit from the city's opportunities",2
1,But this isn't a time for complacency,0
1,"Whoeverthe next mayor is,they must focus their gaze onsolving the problemsthat stem from growing demand on London's infrastructure",0
1,population continues towards 10 million,0
1,we need a new planto take London forward together according to the qualities of the city at its best,0
1,"inclusive, diverse, ambitious, forward-looking and offering a wealth of opportunities to allwho live here",0
1,"Australia is known as the ""lucky country.""",0
0,"It was a phrase first coined in 1964 by social critic Donald Horne, and has cometo represent the visceral feelings of both Australians,and visitors to the nation",2
1,"It is seen as a reflection of a high standard of living, and a geographical insulation from the bad actors of the world theater",0
1,"But ten days out from Christmas, Australia has lost its innocence",0
0,"On a day of brilliant blue skies, the terrorism of the post-9/11 world finally arrived on Australian soil",2
1,taking hold of city streets,0
0,A man wielding a gun and an Islamic flag took customers and staff hostage at a cafe in central Sydney,2
0,"As a native of Sydney, home for the holidays, safe and sound but shaken and furious, December 15 is a daythat will forever be seared into my mind",2
0,I've been to the Lindt Cafe,2
0, I once worked across the street from it,2
0,Emotions have run high here all day -- from fear to anger to a desire for vengeance,2
0,I never expected this in Sydney,2
1,"The profoundly shocking standoff with all its disruptions to city life has struck fear in Sydneysiders, unaccustomed to these types of events",0
1,The mood in Sydney is one of fear and uncertainty,0
1,"Until now, Australian authorities have been flawless inpreventing terror attacks on Australian soil",0
1,They have been aggressive in their pursuit of intelligence and would-be terrorists,0
1,foiling plot after plot,0
0,September sawthe biggest anti-terrorism operation in Australia's history,2
0,involving up to 800 police in coordinated raids,2
0,sparked by intelligence reportsthat Islamic State supporters were planningto seize a random member of the publicand beheadthem live on camera,2
1,it was inevitablethat one would finally slip through the cracks,0
1,"Monday Sydney joined the ranks of cities such as New York, London and Madrid as the latest victim ofwhatappearsto be Islamic terrorism",0
1,"Monday's distressing events have renewed Australians' concerns about Islamist objectives, and a growing Islamic presence in the country",0
1,"Some Australians recognizethat this likely terrorist attack is a result of the poor immigration decisions of Australian governments, both conservative and liberal, over the last four decades",0
1,"A lack of liberty, an abandonment of reason, the imposition of Sharia on Muslims and non-Muslims, as well as the treatment of women are just some of the serious moral problems within the Muslim world",0
1,Islamist views are incompatible with the liberty enjoyed by Australians and Americans,0
1,"Interestingly, Monday's events have also prompted Australiansto revisit their gun laws",0
1,"With Islamic supremacism a mainstream interpretation of Islam, deeply rooted in Islamic scripture and endorsed by many of Islam's most influential scholars, Australians are beginningto understand the nature of the Islamic threat",0
1,and studying their own weaknesses in its wake,0
0,"The United Kingdom has had two beheadings of members of the public in the last two years, with neither police nor civilians ableto prevent it",2
2,It also has prohibitive gun laws,2
1,"Australians are looking to America, and not the UK for guidance",0
1,"With this sort of threat, the normal calculus of a civilized society with a small, armed (or unarmed) police force uponwhich the citizens are forcedto rely, no longeradds up",0
1,It is unsurprisingthat home-grown terrorism is most rampant in nations with strict gun control,0
1,It is a realitythat Australia's powerful anti-gun lobby seemsto wishto ignore,0
1,"It is times like thesethat Americans should be thankful for their Second Amendment, and crush any effort or force seekingto weaken or remove it",0
1,"Right now, they are the envy of a growing number of Australiansthat wishthey were armed",0
1,Australia will never be the same again,0
1,Sydney just lost a little of its shine,0
1,"Many have simply lost faith in global climate negotiations summits such as COP 20 starting in Lima, Peru today",0
1,the process has not delivered the climate actionwe need,0
1,I would arguethat this year key things have changed,0
1,"that we must continueto demand from our politiciansthat they listen and act and, by that, safeguard the future of next and current generations on this planet",0
0,"Asnations start the latest global round of climate change negotiations in Lima, Peru today",2
1,it is easyto be cynical,0
1,"Because in the 20 plus yearsthat our governments have been meeting for global climate meetings,emissions have risen more than ever before",0
0,This year is already predictedto be the warmestsincerecords began,2
1, this is a moment of opportunity,0
1,"Becausethings are changing,really changing",0
1,"Today, the climate movement all over the world is reenergised",0
1,The largest ever climate march in New York this September was a powerful symbol for the global rise of a movementthat isstopping pipelines and coal plants as well as forcing renewable energy solutions all over the world,0
1,"In economics,too, we live in a different world",0
1,"Cost-effective, sensible renewable energy solutions have made quantum leaps",0
1,Renewables are the most economical solution for new power capacity in an ever-increasing number of countries,0
4,One hundred percent of new power capacity added in the United States inAugust was renewable,2
0,"countries such as Denmark and Germany are producing new ""clean electricity"" records almost every month",2
1,China is installing as much solar this yearasthe US has ever done,0
1,"The recent bilateral agreement between China and the United Statesto cut pollution and drive cleaner energy sourcesis, in addition, a sign of changing politics",0
1,"Many saidthat such an agreement was impossible,that it would not happen in our lifetimes",0
0,And yet it did,2
1,Only a fool would arguethat the action proposed by these two biggest pollutersandbiggest economies is enough,0
1,"It is not enough,experts have already toldus,to protect our planet from a potential three or four degree Celsius rise in global temperatures - with all the disastrous consequencesthat would have for us, our children, and our ecosystems",0
1,"But the factthat the world's biggest emitters have come togethermoves us from a""you go first""mentality,that had paralysed global climate negotiations for years, to an""I will actifyou will act""frame",0
1,"At Lima,others must now follow",0
1,our pressure must speed up the action,0
1,Becausewe needan agreement to tackle the climate crisis,0
1,which meets the needs of the many not the few,0
1,"Becauseit is ordinary people living in flood and drought prone areas, dependent for their livelihoods on fishing, farming and forests, or living in cities engulfed by pollution or in housingthat cannot protect them from storms or heat waves,who are bearing the brunt of our experiment with the world's climate",0
1,"The United Nations -whereevery country has a voice, not matter how small, relatively poor or vulnerable- are still the only placewherewe can hopeto secure actionthat takes full account of these peoples' rights",0
1,"At Lima, we needgovernments to make surethat the direction is right",0
1,They needto agree a goal ofending carbon pollutionand deliver renewable energy for all people on this planet by 2050,0
1,"And in Lima, governments must agreeto renew and review their targetsevery five years, starting in 2025",0
1,"Not just to cut pollution, but to help the vulnerable adapt to climate change, and to support poorer countriesto provide sustainable energy access for their populations",0
1,"Every government should already be preparing their ""intended nationally determined contribution"" - their offer towards the Paris deal",0
1,"Before March 2015 we must see concrete, ambitious plans from each and every one of the world's polluting nations -to phase out coal and nuclear power,to install solar and wind energy,to increase energy efficiency, to build cleaner and more livable cities, and to protect forests",0
1,"In Lima, governments must agreeto reviewwhetherthese plans are enoughto prevent climate chaosandwhetherthe effort is shared fairly between richer and poorer nationsbeforethey meet again in Paris in December 2015",0
1,"In Lima, we expect scientists, business people and investors, city mayors, faith leaders and civil society organisations from all over the worldto be calling for more ambitious climate action",0
1,The climate movement gets broader and more effective day,0
1,It is an unstoppable force now,0
1,"in Lima and Paris, we will make our voices heard",0
1,"As a former professional interviewer with the FBI, I knowwhatworks and doesn't",0
1,Torture is not an effective wayto get information,0
1,the American people needto know that,0
1,That'swhythe Senate Intelligence Committee report on CIA interrogation and detention after 9/11 is important,0
5,"The executive summary of the report, written afterreviewing hundreds of thousands of the CIA's internal documents,showsthat torture was more brutal and much less fruitfulthanthe CIA claimed",2
5," the committee concludedthat all the claims about the value of intelligence gained from ""enhanced"" interrogation--including the claimthat it helpedthe U.S  find Usama bin Laden--are overstated or just plain false",2
1,Proponents of torture are contesting these well-documented findings,0
1,So let'slook at the facts,0
1,"On 9/11, the CIA had few, if any, experienced counterterrorism interrogators",0
1,Their traditional purview had been intelligence collection during the Cold War,0
1,Inexperienced in this area and overwhelmedthey resorted to techniquesthat merely sounded good but in fact worked against them,0
0,"Whenconcocting the legal opinionsto authorizetorture,the lawyers inside our government didn't consult trained interviewers or interrogation experts--the peoplewho actually knewhowto get information",2
0,They consulted psychologistswho helpedtrain U.S  military pilotsto resist torture methodsshouldthey be captured,2
0,"(torture methods,it should be noted,designedto elicit false confessions)",2
1,they had consulted trained interviewers,0
1,they would have found outwhatI and my colleagues had known for decades:Torture isn't just unnecessary;it's an unreliable wayto get information,0
0,"asthe Senate report shows,the CIA brought in untrained interrogators and contractors and askedthem to get answers out ofAl Qaeda detainees using methods designedto inflict pain,both physical and mental,and even simulate death",2
0,"The CIA also employed horrific methods, like forced rectal feedings,that were never approved",2
0,I recallwhenI learnedthat cruel techniques were being used,2
0,I spoke with several long-term CIA officers and CIApolygraph experts withwhom I had worked over many years,2
0,we were all appalled,2
1,not just by its immorality,0
0,becausewe knewit would be counterproductive,2
1,"Apologists saythat these methods were usedto put the detainees into a state of ""learned helplessness,""in which the detainee would depend totally on his captor and give up all information",0
1,Those of uswho have actually conducted interviewsknowthat this isn't the way things work,0
1,"To get good, accurate information,you wantthe subject to be as cognizant as possible",0
1,You wanthim to be ableto remember all the details and to be ableto tell you them,0
1,A person will say anythingto tryto stop the pain,0
1,torture impairs the suspect's abilityto remember the detailsthat may be essential to your investigation,0
1,Professionals don't needto use torture and never have,0
0,"On top of that, torture is illegal, both here in the U.S  and internationally",2
0,The United States has even prosecuted people for the methodsthat the CIA used after 9/11,2
1,We are a nation of laws,0
1,the conduct detailed in the Senate report is against the law,0
0,"For these reasons, in October, I joined 22 other security, interrogation and interviewing expertsto issue a statement of principles in opposition tousing torture",2
1,"Not onlyis torture less reliable, illegal and immoral,we write",0
5,it also makesour nation less safe,2
2,"Whenwe are not using effective and legal interviewing tactics,we miss informationthat may be vital to our nation's safety",2
1,"Inusing torture,we also encourage other nations and actors (including terrorist groups)to emulate our illegal actions,effectively lowering the bar for the rest of the world,and allowthem to use U.S  torture as a recruiting tool",0
0,"President Obama, on his second day in office, signed an executive orderbanningthe CIA torture methodsthe Senate report describes",2
1,But this executive order could be overturned by a future president,0
1,"Now that the Senate report's executive summary has been releasedthe public knowsthe just how ineffective and brutal U.S  torture was,we needto make surethat this prohibition is permanent",0
1,"Working with Congressto pass legislationthat makes surea ban on torture extends to the CIAis one waythat President Obama can make surethat the United States never again embraces the misguided, ineffective, and dangerous tactics of torture",0
0,France lost five of its most prominent political cartoonists yesterday,2
1,"For decades, they had mocked the powerful, the sacred, the dictators, and all thosewho believed themselves above criticism",0
1,These cartoonists feltthere was no better wayto fight fundamentalism than through derision and laughter,0
1,"The late Charb, Charlie Hebdo's editor-in-chief, was killed,evoking the words of Spanish republican icon Dolores Ibarruri,who was knownto boast:""I'd rather die standing than live kneeling.""",0
1,"It is this very impertinence, this freedomto rebel against ideologies, structures and hierarchies through art and literature,that has been targeted",0
1,"France is known for its triad ""liberty, equality, brotherhood"" engraved at the helm of every school, on all official buildings",0
0,This motto attributed to French theologian and writerFrancois Fenelon at the end of the 17th century was popularised during the French Revolution,2
1,popular unrest toppled religious and authoritative powers,0
1,"This philosophy was central to Charlie Hebdo's editorial line and promoted by Charb, known for his firm leftist stands, and foradvocating for more justice and wealth redistribution",0
1, the likely beneficiaries of this heinous act will be the very opponents of this libertarian and humanist stance,0
1,"A few hours after the events, extreme right leader Marine Le Pen immediately seized the opportunityto unleash her short-sighted Islamophobic attacks",0
1,Whilespontaneous gatherings and demonstrations took place across the countryto show the country's grief and support for the victims,0
1,Le Pen dissuaded her supporters fromparticipating,0
0,She later set conditions fortaking part in the Republican march organised for next Sunday,2
1,This political move is unsurprising from Le Pen,0
1,"Her political platform is built upon her populist claims of the threats stemming from Islam and more generally, from immigrants",0
1,She built her political success on the rise of communitarianism and the growing rifts and dissent in French society,0
1,A solidarity marchgathering all religionsandall sectors of the population in favour of freedom of the press does not play to her political hand,0
1,Whilethe French Muslim authorities have called on every mosque in the countryto strongly condemn this act of terrorism and encourage participation in the march,0
1,Le Pen would rather continue her own crusade alone and capitalise on growing French fears,0
1,"She would rather call for""open war on Islam""than demonstrate with the 99.99 percent of French Muslimswho respect the Republican law",0
5,"Her traditional supporters, such as skinhead groups ""Riposte Laique"" and ""Bloc identitaire"", have called for a ""civil war in the country against Islamisation""",2
0,"But they have failedto mentionthat Ahmed Merabet, the brave policemanwho triedto stop the terroristsand was shot dead in the street,was himself Muslim and defended French Republican values through a lifetime of service in the police force",2
1,Whiletraditional parties call for national unity in a peaceful march,0
1,Le Pen's supporters blow on the ashes of societal discontent,0
1,encouraging retaliation against this act of terrorism,0
0,Mosques were reportedly shot at in Le Mans at midnight,2
0,a kebab restaurant was bombed in Villefranche,2
1,Barbary is answered by stupidity,0
1,"Ironically, Le Pen will likely benefit from the fears and shock after the attacks on Charlie Hebdo, a magazinethat has been one of her strongest opponents",0
1,Le Pen can hardly call for the protection of freedom of the presswhenher own party has regularly triedto limit it byselecting the newspapers and networkswho could cover her meetings and ask her questions,0
1,"Two years ago, her own father vehemently criticised Charlie Hebdo",0
1,calling the publication a rag,0
1,afterit ridiculed his political party,0
0,Marine Le Pen herself then officially asked for the resignation of any journalistthat would show Charlie Hebdo's cover on national TV,2
1, Nicolas Sarkozy is an awkward defender of Charlie Hebdo,0
1," his strategyto win back the presidency in 2017isto stress on the inability of Francois Hollandeto fill the shoes of president,constantly criticising his lack of authority and charisma",0
1,The current terrorist crisis is a defining moment for Hollande,0
1,who might now well prove his capacityto unite a grieving society,0
1,"More importantly, Sarkozy can hardly support Charlie Hebdo and freedom of the presswhen hehimself personally demanded the resignation of one of its cartoonists in 2008",0
0,At the time Sarkozy was furiousthat the magazine had published a cartoonmocking his son Jean Sarkozy,2
1,whose ambitiondwarves the legendary one of his father,0
5,Charlie Hebdo described Jean Sarkozy's marriage to a very wealthy Jewish heiress as an attemptto secure his future afterfailingto finish his university degree,2
0,Nicolas Sarkozy managedto obtain the dismissal of the cartoonist Sine and put him on trial for anti-Semitism,2
1,"Ironically, his colleagues were not so fortunate yesterdaywhenfaced with fundamentalists claiming Charlie Hebdowas an enemy of the Muslim prophet",0
1,Do blacks trust police morethanwhites do?,0
1,"Given the anger over events in Ferguson and New York City, the very question seems absurd",0
1,But it is not,0
1,"Behind the polls and demonstrations, there is evidencethat blacks trust police at least as muchaswhites do",0
1,The poll results are hardly surprising,0
4,A new Gallup poll confirmsblacks place less confidence in police and the criminal justice system,2
4,"Using survey data from 2006 through 2014,Gallup found:.*31 percentage points more blacks than whitesbelieveblack males are more likelyto go to prison than white males primarily because of discrimination(50 percent versus 19 percent)",2
4,*7 percentage pointsmore blacks believe the honestyandethics of police are low/very low (17 percent versus 10 percent),2
4,", a 2013 Pew Research Centersurvey revealsthat 70 percent of blacks believed police treated whites better than blacks",2
4,"By contrast, only 37 percent of whites agreed",2
2,whatpeople sayandwhatthey doare often different,2
1,And there are both victims and criminals in black communities,0
1,Victims may trust the police for the same reasonsthat criminals dislike them,0
1,Blacks are not a monolithic group: blackswho who have been through the criminal justice system as criminalscould answer these questions quite differently than thosewho have relied on police as victims,0
1,The polls don't distinguish between these two groups,0
5,"As Charles Barkley recently said:""[Police]are the only thing inthe ghetto between this place being the wild, wild west.""",2
1,Most violent crime victims don't report crimes to police,0
1, only about half of rapes are reported to police,0
1,That has a lotto do withhowvictims believethey will be treated by the police,0
1,"In the case of rape, victimswho thinkthat the police are unsympathetic to rape victims or are unlikelyto solve the casesare even less likelyto report rapes",0
1,black victims really believepolice are racist,0
1,whywould they report the crime to the police?,0
1,Blacks victims don't want other blacks locked up simply due to their race,0
1,they want the criminalswho actually committed the crime punished,0
1,Of course people are more likelyto reportcrimes to policeifthey believethe police will solve them,0
1,Whywaste time filling out forms and being interviewedifthe crime isn't goingto be solved?,0
1,blacks thinkpolice are incompetent or dishonest or just don't care,0
1,again there is little reasonto turn to the police for help,0
1, blacks don't shy away fromreporting crimes to the police,0
4,Data compiled by the Bureau of Justice Statisticsfrom 2008 to 2012 showsthat blacks are actually more likelythanwhites to report violent crimes to the police-- 9 percentage points more likely than whites (54 percent to 45 percent),2
1,Blacks consistently report violent crimes at a higher ratethanwhites do,0
1,That applies to all income groups as well as for victims living in urban and suburban areas,0
1,This higher rate of reporting is true in areaswhereblacks face higher violent crime rates than whitesandalso whenthe reverse is true,0
4,The Bureau of Justice Statistics reportsthat whiteswho are below 200 percent of the poverty levelface a higher violent crime rate than blacks with the same income,2
4,blacks still report those crimes at a higher rate,2
4,"For incomes above 200 percent of poverty, blacks are more frequent victims of violent crime",2
4,again they are still more likelyto report them,2
4,"On average, blacks are victims of violent crime at much higher rates than whites",2
1,the gap isn't as largeasmany people think,0
1,"Typically, crime rate comparisons are in terms of the FBI crime data--data relying on the number of crimes reportedto police",0
1,that is misleading,0
1,becauseblacks report violent crimes at higher rates,0
4,Whilethe FBI crime numbers showblacks to have a 40 percent higher violent crime rate,2
4,the actual difference is about 30 percent,2
1,"Whenit comes to crime,the demonstrations and pundits don't reflecthowmost blacks feel most of the time",0
1,There appearsto be a silent majority of blackswho trust the police,0
1,Many blacks may get angry about particular cases in the news,0
1,"whenthey haveto turn to someone for help,they turn to the police",0
1,Blacks apparently trustthe police to do their job more frequentlythanwhites do,0
3,"John R  Lott, Jr  is a columnist for FoxNews.com",1
3,He is an economist and was formerly chief economist at the United States Sentencing Commission,1
3,Lott is also a leading expert on guns and op-edson that issue are done in conjunction with the Crime Prevention Research Center,1
3,"He is the author of eight books including ""More Guns, Less Crime.""",1
0,"His latest book is""Dumbing Down the Courts:HowPolitics Keepsthe Smartest Judges Off the Bench""",2
1,Argentina has chosen a certain path for developmentthat is diametrically opposed towhatis requiredto mitigate the problems of climate change,0
1,asArgentinean representatives attend the Climate Change Summit in Peru,0
1,it's worthlooking at its poor environmental record,0
4,Average temperature in the southern region of Patagonia has increased one degree Celsius in the last 50 years,2
0,provoking the retreat of the largest glaciers in the region,2
4,"During the same period, rains increased by 10 percent in the east",2
1,severe flooding in northeastern Argentina has been linked to the change in the use of the land and the deterioration of local ecosystems,0
0," the country has suffered from increased sea levels, reduction in fresh water bodies, desertification, severe storms and tornadoes",2
4,"Argentina has a rate of deforestation of 0.8 percent per year - twice that of the Amazon region, or about 26 hectares per hour",2
4,Despiteover one million hectares of native woods were destroyed between 2009 and 2012,2
0,The Forest Act budget for 2015 has been set at just 300 million pesos ($27m) instead of the 3.1 billion pesos ($364m),2
1,"The national government has consistently failedto properly fund the implementation of the Forest Act,makingit completely ineffective",0
1,"Local governments continueto authorise the deforestation of protected woods at the request of local landowners,generating a serious environmental impact, the displacement of indigenous and peasant populations and the persecution of environmental activists",0
1,Whilehigh temperatures continueto push the consumption of electricity to record levels,0
4,demand for electricity is setto grow at an average of 5.5 percent per year,2
1,Argentina is far fromachievingits target of 8 percent renewable energy generation by 2016,0
4,"In 2013, investment for smaller scale hydro clean energy fell 70 percent from $2.7bn to just $153m",2
4,"At the end of 2012, only 1.4 percent of all electricity produced was from renewable resources",2
0,"Meanwhile in 2013, the Supreme Court lifted an embargo on Chevron's assets in Argentina",2
1,"it could enter into an agreementto exploit the shale gas site at Vaca Muerta, in the province of Neuquen",0
0,"Chevron,which has been condemned by courts in Ecuador for environmental damage,has pledged $1.5bnto develop it",2
0,"Each of the 1,500 planned fracking wells will use up to 12 million litres of water",2
0,The Mapuche indigenous communities living nearby oppose the development,2
1,it will increase contamination of their subterranean water supply,0
4,"Argentina is the third largest producer ofsoy after the US and Brazil, exporting practically all of its production to Europe and China and providing much needed revenue for the government at a timewhenit faces increased demandsto pay its external debts",2
1,The use of soy for biofuels has promoted deforestation,0
1,its expansion has generatedenormous greenhouse gas emissions due to the loss of forest mass and the changes in the use of the land,0
4,"Thanks to a reduction in the taxation of biofuel exports and other tax incentives, the production of biodiesel reached a historical record in September 2014,totalling nearly 1.9m tonnes in the first nine months of 2014",2
0,"In the last few years, the area for maize cultivation for biofuel has increased",2
5,Greenpeace points outthat corn-based bioethanol has an extremely poor energetic balance,2
5,whilecivil society organisations questionthe use of agricultural land to producegrains to feed machines rather than people,2
1, there are signs of hope,0
0,"On December 3, the Argentinean Senate approved tax incentives for the generation of electricity from renewable energy sources",2
1,The Chamber of Deputies is likelyto make it law next year,0
1,"But in light of Argentina's environmental record, there is clearly a lot of work yetto be done and manymore laws and policies to be implemented",0
2,"""Homecoming"" in the Christmas season is supposedto be a joyous occasion, accompanied by camaraderie and cheer",2
1,"Not so for the small community of Christians in Agra, a town in the northern Indian province of Uttar Pradesh",0
1,"On Christmas Eve, the flock of believers were cowering in fear",0
0,becausea couple of churches were burnt,2
1,there was the looming threat of more skirmishes with the belligerent among their Hindu brethren spiralling into serious communal clashes,0
1,"More portentous was the grand ghar wapsi (homecoming, or mass-reconversion) programme announced by the Dharam Jagran Samiti (loosely translated into Hindi-Religious Awakening Front) in the neighbouring town of Aligarh",0
0,"whereChristmas wasto be ""celebrated"" bybringing 4,000 Christians and 1,000 Muslims back into the folds of Hinduism",2
5,"This Samiti, a not-so-small wing of the Vishwa Hindu Parishad, a militant Hindu organisation, contendedthat far frompropagating religious intolerance,it was only righting historical wrongsandinjustice perpetrated by Christian missionaries and Muslim clericswho,in orderto bolster the numbers of their respective faiths,had lured and coercedHindusto stray from their original religion",2
1,these turn of events created a furore in parliament,0
0,"the Narendra Modi- ledcentral government instructed the local administrationto thwart the Samiti's grandiose plans,Christmas day went peacefully",2
1," the solution - a national legislation to ban and criminalise conversions - assertively advocated by the Bharatiya Janata Party (BJP),which commands an absolute majority in parliament,anddespite repeated disavowals,remains rooted in essentially a chauvinistic, right-wing Hindu ideology,is far more disconcertingimplemented",0
1,would deal a grievous blow to the constitutional ideal of secularism,0
1,"It would be downright specious, even dishonest,to claimthat missionaries and proselytisers' activities in India had nothing but a salubrious effect",0
1,"Historical records bear ample testimony to the rigorous implementation of St Caprion's axiom - ""extra ecclessium nulla salus"" (outside the Church, no salvation), even by the proverbial fire and sword, especially by explorer-cum-conquistadors like Vasco da Gama, the tales ofwhose brutalities inenforcing a harvest of faith in the erstwhile Portuguese-controlled state of Goaare legion",0
1,Active proselytisation was an integral part of the colonial project,0
5,"ashistorian Ranajit Guha states,""the Bible and the toothbrush were one of the main instruments of the British colonialists""",2
1,"This revealsthat the missionaries did bring ""material"" gifts to the native population - especially western medicine and hygiene",0
1,"But these benefits aside,there was another more substantive reasonwhymany Indians, especially the Dalits (Untouchables) and tribals embraced Christianity, and even Islam",0
1,"Both these religions liberate them, or at least hold out the promise ofunshackling them from the pernicious burden of the caste-system",0
1,which is so deeply entrenched in Hinduism,0
1,"Thoughostensibly secular in objective,the anti-conversion laws in force in various states of India - Odisha, Madhya Pradesh, Gujarat, Himachal Pradesh, Chhattisgarh (all areas with a significantly high population of tribals, Dalits, the depressed castes, and reeling from poverty, illiteracy and abysmal healthcare) in effect gives the government a vast swathe of control over people's choices in matters of faith and religion",0
1,they endow the government with surveillance powers over a constituency of people,0
1,"Starting from the premisethat the freedom of religion and religious chose of ""thosewho are converted""(note;the laws never say ""thosewho convert"")needto be protected from incursions of proselytisers - the various anti-conversion legislations, ironically termed as ""freedom of religion""laws - make it mandatory for the converteesto inform the headof the district administration",0
1,"They will then give the go-aheadonly oncehe is satisfiedthat one is not swapping religions for monetary benefits or other inducements, or bybeing taken in by fraud, or being swayed by either promises of salvation or threats ofincurring divine displeasure,asthe case may be",0
1,"The laws of Gujarat, Madhya Pradesh and Himachal Pradesh makeit incumbent upon neighbours or villagersto inform the administration and the police of any activities of pastors, nuns and clergymenwhich could give rise to a suspicion of proselytising motives",0
